Iteration,Likelihood,noise_sigma_unoalseis0,r0,r1,r2,r3,r4,r5,K0,K1,K2,K3,K4,K5,x0,b0
10100,1292.91716910452,0.0120683821488526,0.0136128156626278,0.010238160322375,0.0137188644301925,0.0105179771715292,0.0146451623529074,0.0123194878024373,0.579844052366566,0.495834387159395,0.561610429414148,0.403994171903171,0.540222594413774,0.359004518618963,0.00402301017204765,0.0730858775411027
10110,1294.3926483876,0.0114312757247379,0.0136128156626278,0.010238160322375,0.0137188644301925,0.0105179771715292,0.0146139476030995,0.0123194878024373,0.579990248000841,0.487934232021128,0.561610429414148,0.403994171903171,0.542020614374272,0.359004518618963,0.00398636216266198,0.0730858775411027
10120,1295.75466991102,0.0114312757247379,0.0136128156626278,0.010238160322375,0.0137188644301925,0.0105179771715292,0.0146139476030995,0.0123194878024373,0.579990248000841,0.487934232021128,0.561610429414148,0.403994171903171,0.539118023200817,0.357586669982941,0.00401148346137809,0.0732536001669115
10130,1298.00625014226,0.0116003019556575,0.0135225913473575,0.010238160322375,0.0137188644301925,0.0105179771715292,0.0146139476030995,0.0123194878024373,0.579990248000841,0.488632100086564,0.561475384471078,0.403994171903171,0.539118023200817,0.356131484547166,0.00402482130573773,0.0730457420914563
10140,1298.16599613993,0.0115237105701207,0.0135225913473575,0.0103168458137394,0.013731105723908,0.01058249750812,0.0145967494421546,0.0122588565711234,0.577911206449441,0.488632100086564,0.561475384471078,0.403994171903171,0.539118023200817,0.356131484547166,0.00402482130573773,0.0730457420914563
10150,1299.95426171283,0.0115237105701207,0.0135225913473575,0.0103168458137394,0.013731105723908,0.01058249750812,0.0145967494421546,0.0122588565711234,0.580335719878632,0.486356332636812,0.561475384471078,0.403994171903171,0.539799156964983,0.35797657301843,0.00401528982080852,0.0730457420914563
10160,1299.5548391422,0.0115237105701207,0.0135225913473575,0.0103168458137394,0.013731105723908,0.01058249750812,0.0145967494421546,0.0122588565711234,0.580335719878632,0.486356332636812,0.558907018432221,0.403970680650258,0.538375754937254,0.35797657301843,0.00398716296007725,0.0730457420914563
10170,1298.62857876836,0.0114178345134815,0.0135225913473575,0.0103168458137394,0.013731105723908,0.01058249750812,0.0145626800402242,0.0122588565711234,0.580335719878632,0.486356332636812,0.558907018432221,0.403980425875423,0.539042755091594,0.36072189928554,0.00396602464694265,0.0740398777037434
10180,1297.55797370952,0.0114178345134815,0.0135881085790535,0.0103168458137394,0.0136810771129734,0.0105742131896067,0.0145626800402242,0.0122588565711234,0.580335719878632,0.485740633420579,0.558907018432221,0.403980425875423,0.538057792675423,0.359617457102397,0.00396602464694265,0.0740398777037434
10190,1296.65086597347,0.0114178345134815,0.0135881085790535,0.0103168458137394,0.0136954378790885,0.0105742131896067,0.0145626800402242,0.012282184047451,0.57544489209597,0.484966078695742,0.558907018432221,0.403980425875423,0.538057792675423,0.359617457102397,0.00396602464694265,0.0745557345342606
10200,1293.81084363709,0.0112334799626754,0.0135445541072256,0.0103168458137394,0.0136107565474396,0.0105742131896067,0.0145626800402242,0.012282184047451,0.57544489209597,0.484966078695742,0.558907018432221,0.403980425875423,0.538057792675423,0.359617457102397,0.00396602464694265,0.0750556918082986
10210,1290.4120079505,0.0111399839731175,0.0134901439789764,0.0103168458137394,0.0136107565474396,0.0105742131896067,0.0145626800402242,0.0119844702204736,0.575091495660348,0.484966078695742,0.558907018432221,0.403980425875423,0.54277495741237,0.36022814310458,0.00405164900773314,0.0750556918082986
10220,1292.87392010498,0.0111399839731175,0.0134901439789764,0.0103168458137394,0.0136107565474396,0.0105742131896067,0.0145626800402242,0.0119844702204736,0.575091495660348,0.484966078695742,0.558907018432221,0.400145269748823,0.540220994562699,0.365315709050041,0.0040386765350132,0.0750556918082986
10230,1290.96843120691,0.0109953934436471,0.0135362829928199,0.0103168458137394,0.0136107565474396,0.0105742131896067,0.0145626800402242,0.0120420464867022,0.573510803437689,0.484966078695742,0.561322673468286,0.400145269748823,0.540220994562699,0.365315709050041,0.0040386765350132,0.0750556918082986
10240,1293.67135267848,0.0109953934436471,0.0135362829928199,0.0103168458137394,0.0136107565474396,0.0105742131896067,0.0145626800402242,0.0121024557748007,0.57677890227943,0.480471688011989,0.561322673468286,0.400145269748823,0.541449291612418,0.363638233386639,0.00404347810558929,0.0750556918082986
10250,1293.27112232539,0.0110361785934351,0.0135362829928199,0.0103168458137394,0.0135683873147169,0.0105742131896067,0.0145626800402242,0.0121024557748007,0.57677890227943,0.480471688011989,0.561322673468286,0.400145269748823,0.541449291612418,0.363638233386639,0.00404347810558929,0.0750556918082986
10260,1293.26563814693,0.0110361785934351,0.0135362829928199,0.0103168458137394,0.0135683873147169,0.0105742131896067,0.0145626800402242,0.0121024557748007,0.57677890227943,0.480471688011989,0.561322673468286,0.400145269748823,0.541449291612418,0.36543205555408,0.00404347810558929,0.0746573431648132
10270,1295.37135288298,0.0110361785934351,0.0135362829928199,0.0103168458137394,0.0135683873147169,0.0105742131896067,0.0145626800402242,0.0121024557748007,0.57677890227943,0.479354218533584,0.563995989958876,0.400145269748823,0.537932372821578,0.364428151290946,0.00404347810558929,0.0742748563272056
10280,1295.37135288298,0.0110361785934351,0.0135362829928199,0.0103168458137394,0.0135683873147169,0.0105742131896067,0.0145626800402242,0.0121024557748007,0.57677890227943,0.479354218533584,0.563995989958876,0.400145269748823,0.537932372821578,0.364428151290946,0.00404347810558929,0.0742748563272056
10290,1293.42197943502,0.0110361785934351,0.0135362829928199,0.0103168458137394,0.0135683873147169,0.0105742131896067,0.0145113220913568,0.0121024557748007,0.57677890227943,0.477062885206593,0.563995989958876,0.405124786897877,0.539548319891286,0.364824796387202,0.00404347810558929,0.0742748563272056
10300,1291.05492314558,0.0113482703242944,0.0135362829928199,0.0103168458137394,0.0135683873147169,0.0105742131896067,0.0144423217459105,0.0121024557748007,0.579341020208095,0.477062885206593,0.568696083008587,0.401588722925516,0.540935669515876,0.364824796387202,0.00404347810558929,0.0742748563272056
10310,1290.08025181629,0.0117049764742965,0.0134830767920832,0.010316741328082,0.0135683873147169,0.0105742131896067,0.0144423217459105,0.0121024557748007,0.579341020208095,0.477062885206593,0.568696083008587,0.401588722925516,0.536795463210064,0.365329688205452,0.00404347810558929,0.0742748563272056
10320,1287.64708839445,0.011364376008039,0.0134830767920832,0.010316741328082,0.0135683873147169,0.0105742131896067,0.0144423217459105,0.0119634666887298,0.575897188429021,0.477062885206593,0.568696083008587,0.401588722925516,0.536795463210064,0.365634092598643,0.00404347810558929,0.0746773531406111
10330,1289.28359802794,0.011364376008039,0.0134830767920832,0.010316741328082,0.0135683873147169,0.0105739399058997,0.0144423217459105,0.0117886435632203,0.575897188429021,0.477062885206593,0.563349432018966,0.404457548929047,0.541868411662345,0.367258062476356,0.00410666135053955,0.0745839356202118
10340,1289.95246618261,0.011364376008039,0.0134830767920832,0.010316741328082,0.0135683873147169,0.0105761532506539,0.0144423217459105,0.0117886435632203,0.577843174689804,0.477062885206593,0.563349432018966,0.404457548929047,0.541868411662345,0.367258062476356,0.00410666135053955,0.0745839356202118
10350,1291.80060899004,0.011364376008039,0.0134830767920832,0.010316741328082,0.0135935998726129,0.010500680083635,0.0143973084365888,0.0120218095016312,0.577843174689804,0.477062885206593,0.566568593588447,0.401528110242667,0.537727349503239,0.365775180124442,0.00410666135053955,0.0740039032942723
10360,1292.52117874365,0.0114033376697615,0.0134830767920832,0.010316741328082,0.0135445184214201,0.010500680083635,0.0143973084365888,0.0119345819201562,0.577234769432778,0.477062885206593,0.566568593588447,0.402584798575465,0.53942002222141,0.365775180124442,0.00410666135053955,0.0740039032942723
10370,1292.52117874365,0.0114033376697615,0.0134830767920832,0.010316741328082,0.0135445184214201,0.010500680083635,0.0143973084365888,0.0119345819201562,0.577234769432778,0.477062885206593,0.566568593588447,0.402584798575465,0.53942002222141,0.365775180124442,0.00410666135053955,0.0740039032942723
10380,1296.27884210039,0.0114301872326399,0.0134830767920832,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.0144846569183399,0.0118584479771092,0.579250750977879,0.479671245554678,0.559576100706844,0.397965557817215,0.541582370331746,0.364088027777742,0.00415992778488555,0.0740039032942723
10390,1297.64929450445,0.0114301872326399,0.0134830767920832,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.0144846569183399,0.0118869418645543,0.5794715025223,0.477740686580672,0.560332530483739,0.397965557817215,0.540834243492499,0.362819929410364,0.00415992778488555,0.0739257157524633
10400,1295.01047285428,0.0114301872326399,0.0134830767920832,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.0144591377552138,0.0119116358566151,0.585273922846632,0.475468987497442,0.560332530483739,0.398483893067389,0.540834243492499,0.362819929410364,0.00415992778488555,0.0742506632583518
10410,1293.76410976867,0.0115456654313673,0.0134830767920832,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.0144591377552138,0.0119116358566151,0.585273922846632,0.475468987497442,0.557003914610088,0.398483893067389,0.540834243492499,0.362819929410364,0.00415992778488555,0.0745343037852843
10420,1294.11896237929,0.0115456654313673,0.0134714158298162,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.0143746242948003,0.0119188806672882,0.585273922846632,0.475468987497442,0.557003914610088,0.400289837521713,0.540834243492499,0.362884258632163,0.00415992778488555,0.0745343037852843
10430,1294.33303898912,0.0115456654313673,0.0134714158298162,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.014445001728297,0.0121166689341369,0.58414469483001,0.475468987497442,0.557003914610088,0.400289837521713,0.542148736484145,0.363459640059382,0.00415992778488555,0.0745343037852843
10440,1297.70286288402,0.0112949996675462,0.0133131301238678,0.0103198318580501,0.0135788897668519,0.0105171699085848,0.014445001728297,0.0120694612555573,0.58414469483001,0.475468987497442,0.557003914610088,0.392786758937391,0.537750770939208,0.36016830343984,0.00415992778488555,0.0745343037852843
10450,1295.317581149,0.0112108817064723,0.013381770517064,0.0103560521968023,0.0136821790865981,0.0105000936599479,0.0144724697616917,0.0120414755281856,0.584397535439413,0.480438237182902,0.557747324943407,0.405930249726301,0.544950545477645,0.360074841465675,0.00412752134140948,0.0740418700729534
10460,1291.86662571021,0.0112108817064723,0.013381770517064,0.0103560521968023,0.0136821790865981,0.0105000936599479,0.0144724697616917,0.0120529966866087,0.580219013401464,0.485613649539343,0.557747324943407,0.405930249726301,0.544950545477645,0.360074841465675,0.00412752134140948,0.0740418700729534
10470,1292.30062398109,0.0115825145767144,0.0132942350841185,0.0102458374164957,0.0136821790865981,0.0105000936599479,0.0144724697616917,0.0119712939147081,0.579975586178616,0.485613649539343,0.557747324943407,0.405930249726301,0.544950545477645,0.360074841465675,0.00412752134140948,0.0739301032877646
10480,1293.60712585042,0.0114635872382374,0.0132942350841185,0.0102340602579732,0.0136826118181098,0.0105456979790041,0.0144724697616917,0.0120207613840554,0.580390254011394,0.485742733966854,0.557747324943407,0.402401460031114,0.544950545477645,0.360074841465675,0.00412752134140948,0.073167776406004
10490,1298.76673950745,0.011149727390908,0.0134470059659989,0.0102340602579732,0.0136826118181098,0.0105456979790041,0.0145089129515194,0.0121986714272486,0.585027010594714,0.486950121183799,0.557747324943407,0.396783773439469,0.543599256081065,0.360074841465675,0.00412752134140948,0.073167776406004
10500,1299.28650226296,0.011149727390908,0.0134470059659989,0.0102340602579732,0.0136826118181098,0.0105456979790041,0.0145089129515194,0.0121986714272486,0.585027010594714,0.486950121183799,0.557747324943407,0.396783773439469,0.543599256081065,0.357864261837099,0.00412752134140948,0.0727286842683856
10510,1297.86662439033,0.011149727390908,0.0134470059659989,0.0102340602579732,0.0136826118181098,0.0105456979790041,0.0145283375243847,0.012332210874833,0.58382128558887,0.486950121183799,0.557747324943407,0.396783773439469,0.543599256081065,0.357864261837099,0.00412752134140948,0.0724864672553958
10520,1296.61920904424,0.0111604737734567,0.0134470059659989,0.0102340602579732,0.0136826118181098,0.0105456979790041,0.0145283375243847,0.0123627927222435,0.581539929053175,0.482820252656284,0.557747324943407,0.396783773439469,0.543599256081065,0.357864261837099,0.00414500135634859,0.0729183372718561
10530,1296.55724201858,0.0111604737734567,0.0134470059659989,0.0102340602579732,0.0136826118181098,0.0105535969495804,0.0145283375243847,0.0123627927222435,0.581539929053175,0.489107137453786,0.557747324943407,0.396783773439469,0.543599256081065,0.357864261837099,0.00414500135634859,0.0729183372718561
10540,1296.62369011698,0.0111604737734567,0.0134470059659989,0.0102248792698378,0.0135700288278788,0.0105535969495804,0.014517162992736,0.0123627927222435,0.581539929053175,0.489107137453786,0.557747324943407,0.404644823061561,0.539087741968289,0.357864261837099,0.00414500135634859,0.0729183372718561
10550,1298.76703692575,0.0111604737734567,0.0134470059659989,0.0102248792698378,0.0135700288278788,0.0105535969495804,0.014517162992736,0.0123627927222435,0.581539929053175,0.484496644744003,0.563575511019429,0.404644823061561,0.539087741968289,0.354685832219887,0.00414500135634859,0.0731863889189103
10560,1297.48778756321,0.0113371971914512,0.0134015694259939,0.0102248792698378,0.0135700288278788,0.0105535969495804,0.014517162992736,0.0120661847860205,0.581539929053175,0.482284519723915,0.558231620361072,0.404644823061561,0.539087741968289,0.354685832219887,0.0041503568408004,0.0731863889189103
10570,1297.57350149594,0.0113371971914512,0.01341341595908,0.0102248792698378,0.0135700288278788,0.0105535969495804,0.014517162992736,0.0120661847860205,0.581539929053175,0.482284519723915,0.558231620361072,0.404644823061561,0.539860280264544,0.354685832219887,0.0041503568408004,0.0731863889189103
10580,1297.98014408317,0.0116153844378382,0.01341341595908,0.0102248792698378,0.0135700288278788,0.0105334613223637,0.014517162992736,0.0120661847860205,0.581539929053175,0.482284519723915,0.558458918427213,0.404644823061561,0.539860280264544,0.354685832219887,0.0041503568408004,0.0731863889189103
10590,1300.16720513373,0.0116153844378382,0.01341341595908,0.0102248792698378,0.0135700288278788,0.0105007449140867,0.0144544721557678,0.0121315928172625,0.581539929053175,0.482284519723915,0.558458918427213,0.404644823061561,0.542466829851784,0.355428573001553,0.00415088865844889,0.0739967702280541
10600,1300.18200641729,0.0116153844378382,0.01341341595908,0.0102639024650838,0.0135700288278788,0.0105007449140867,0.0144544721557678,0.0121315928172625,0.581539929053175,0.482284519723915,0.558458918427213,0.404644823061561,0.542466829851784,0.355428573001553,0.00415088865844889,0.0739967702280541
10610,1297.13492081411,0.0116153844378382,0.01341341595908,0.0102639024650838,0.0135199609370072,0.0105007449140867,0.0143438839075386,0.0121722418024261,0.581539929053175,0.487253568169895,0.56321952734283,0.404644823061561,0.542466829851784,0.355428573001553,0.00415088865844889,0.0739380881016204
10620,1296.07116131252,0.011756585201573,0.01341341595908,0.0102639024650838,0.0135581952127852,0.0105007449140867,0.0145137228553909,0.0121722418024261,0.580274122949962,0.4882158945626,0.558292954813062,0.404644823061561,0.542466829851784,0.355428573001553,0.00408282320278866,0.0736594792318982
10630,1296.05962980324,0.011756585201573,0.01341341595908,0.0101983963831733,0.0135581952127852,0.0105594789345534,0.0145137228553909,0.0122130348387011,0.584668816331079,0.489411306159988,0.558292954813062,0.404644823061561,0.543485915358891,0.355428573001553,0.00408282320278866,0.0736594792318982
10640,1294.72877659986,0.011756585201573,0.01341341595908,0.0101983963831733,0.0135581952127852,0.0105594789345534,0.0145137228553909,0.0122130348387011,0.581459331548799,0.499499162677348,0.563677081596179,0.404644823061561,0.543485915358891,0.355428573001553,0.00414853543267463,0.0729618203216609
10650,1295.80483061373,0.011756585201573,0.01341341595908,0.0101769894578041,0.0135581952127852,0.0105594789345534,0.0144143972644458,0.0122130348387011,0.579524989731497,0.496732804269049,0.563677081596179,0.397885386280358,0.538159951891454,0.355428573001553,0.00414853543267463,0.0729618203216609
10660,1296.47632331334,0.0119290492817359,0.01341341595908,0.0101769894578041,0.0135581952127852,0.0105594789345534,0.0144143972644458,0.0122130348387011,0.579524989731497,0.496732804269049,0.563677081596179,0.397885386280358,0.540199802149323,0.353715690181584,0.00424370439693924,0.0729618203216609
10670,1297.14698310807,0.0119290492817359,0.01341341595908,0.0101769894578041,0.0135581952127852,0.0105594789345534,0.0144143972644458,0.0121925415769643,0.579230022279589,0.496129187438071,0.563677081596179,0.397885386280358,0.540199802149323,0.354550909346734,0.00425759262275763,0.0728015877454916
10680,1297.77191542446,0.0118440311080824,0.0133138852320223,0.0101660757066947,0.0134500391941899,0.010532766327174,0.0144143972644458,0.0121925415769643,0.579230022279589,0.483037192111046,0.566014589951703,0.397885386280358,0.538588126074435,0.354550909346734,0.00427006571560184,0.0728015877454916
10690,1298.5178226334,0.0119231161022282,0.0133138852320223,0.0101660757066947,0.0134500391941899,0.0105370532693873,0.0144228867448941,0.0121066989471222,0.579230022279589,0.483037192111046,0.566014589951703,0.397885386280358,0.538588126074435,0.354550909346734,0.00428406078759245,0.0728825250241841
10700,1298.14828414916,0.0119231161022282,0.0133138852320223,0.0101660757066947,0.0135425774058768,0.0105370532693873,0.0144228867448941,0.0121066989471222,0.579230022279589,0.483037192111046,0.565630874643428,0.398831819416636,0.538588126074435,0.354556793342475,0.00428406078759245,0.0728825250241841
10710,1299.18319938485,0.011714740540507,0.0133138852320223,0.0102052147605228,0.0135425774058768,0.0104125132845438,0.0145214118829872,0.0121298404141832,0.579230022279589,0.483037192111046,0.557060879602776,0.402781092477023,0.538588126074435,0.359632562231731,0.00428406078759245,0.0728825250241841
10720,1297.22906587783,0.011714740540507,0.0133138852320223,0.0102319356731874,0.0135425774058768,0.0104140331686828,0.0144664819011038,0.0121298404141832,0.57642353728229,0.483037192111046,0.557060879602776,0.402781092477023,0.538588126074435,0.359632562231731,0.00428406078759245,0.0728825250241841
10730,1296.0109971634,0.011714740540507,0.0133284182874732,0.0102888893884771,0.0135425774058768,0.0104140331686828,0.0144664819011038,0.0121298404141832,0.57642353728229,0.483037192111046,0.558297803203781,0.402781092477023,0.538588126074435,0.359632562231731,0.00435189777445324,0.0719041922891195
10740,1295.77372333616,0.011714740540507,0.0133284182874732,0.0102888893884771,0.0135425774058768,0.0104140331686828,0.0144664819011038,0.0121298404141832,0.57642353728229,0.483037192111046,0.560982520323403,0.409758907129356,0.539412725899433,0.357115962673678,0.00435189777445324,0.0719041922891195
10750,1296.55259286885,0.0115154963660943,0.0133284182874732,0.0101695021500394,0.0135425774058768,0.0104140331686828,0.0144664819011038,0.0120843620050197,0.577662025004525,0.47913721114637,0.561870676363338,0.408822116331077,0.535000188133287,0.358190362337892,0.00435189777445324,0.0716818688558124
10760,1295.57904039994,0.0116281451629569,0.0133284182874732,0.0101695021500394,0.0134445692636631,0.0103940309576369,0.0144664819011038,0.0120843620050197,0.577662025004525,0.47913721114637,0.561870676363338,0.408822116331077,0.535000188133287,0.358190362337892,0.00435189777445324,0.0716818688558124
10770,1297.34046716863,0.011683874915567,0.0133284182874732,0.0101451561999264,0.0134322784631044,0.0104147418467783,0.0145086201402646,0.0122304199165644,0.581898199750462,0.488754616466216,0.561870676363338,0.403644435341338,0.536194360903541,0.358190362337892,0.00434070115819288,0.0712012334695861
10780,1299.00781846092,0.011683874915567,0.0133284182874732,0.0101451561999264,0.0134322784631044,0.0104147418467783,0.0145019490021711,0.0120249262059173,0.580607775435847,0.489450633468792,0.565393995758674,0.403280185708285,0.536194360903541,0.360782085782026,0.00437848895402691,0.070938299096323
10790,1297.67089428555,0.011654139652006,0.0133284182874732,0.0101451561999264,0.0134505775824269,0.0105070650916994,0.0145019490021711,0.0120249262059173,0.580607775435847,0.489450633468792,0.565393995758674,0.393087389979074,0.542191793105459,0.360782085782026,0.00437848895402691,0.070938299096323
10800,1300.61316930489,0.011654139652006,0.0133284182874732,0.0101451561999264,0.0134505775824269,0.0104996759897206,0.0144983546843664,0.0120249262059173,0.580607775435847,0.489450633468792,0.565393995758674,0.400165824100699,0.537518548666562,0.360782085782026,0.00437848895402691,0.070938299096323
10810,1300.0875578529,0.011654139652006,0.0133284182874732,0.0101451561999264,0.0134505775824269,0.0104996759897206,0.0144983546843664,0.0120120585022846,0.580607775435847,0.489450633468792,0.566570833388742,0.397702357250471,0.539706577675772,0.360782085782026,0.00437848895402691,0.070938299096323
10820,1297.80497424999,0.0120909876959978,0.0133284182874732,0.0101451561999264,0.0134505775824269,0.0104996759897206,0.0144983546843664,0.0120120585022846,0.580607775435847,0.489450633468792,0.566570833388742,0.395331244965677,0.539706577675772,0.359745678654583,0.00444306946426733,0.0713202720947645
10830,1297.50782924066,0.0120909876959978,0.0133284182874732,0.0101451561999264,0.0134625211287385,0.0105485808721052,0.0144444996201131,0.0121778507540867,0.580607775435847,0.489450633468792,0.566570833388742,0.395331244965677,0.539706577675772,0.359745678654583,0.00444306946426733,0.0713202720947645
10840,1301.61375980547,0.0116332124878995,0.0133333044097689,0.0101451561999264,0.0134625211287385,0.0105485808721052,0.0144444996201131,0.0120828218759793,0.580607775435847,0.488628820488563,0.562789707822871,0.395331244965677,0.539611835759595,0.360303160412954,0.00444306946426733,0.0713202720947645
10850,1301.45054223935,0.0116332124878995,0.0133333044097689,0.0101451561999264,0.0134625211287385,0.0105485808721052,0.0144444996201131,0.0120828218759793,0.580607775435847,0.488628820488563,0.564010760371077,0.395331244965677,0.539611835759595,0.360303160412954,0.00444306946426733,0.0713202720947645
10860,1299.74941674029,0.0116332124878995,0.0133260791218351,0.0101451561999264,0.0134625211287385,0.0105485808721052,0.0144444996201131,0.0119430117257977,0.578257584385122,0.488628820488563,0.564010760371077,0.395331244965677,0.539611835759595,0.361024422814329,0.00446056396439985,0.0709262282422354
10870,1298.2884705187,0.0116332124878995,0.0133260791218351,0.0101451561999264,0.0134177153308418,0.0105104679384648,0.0144444996201131,0.0119430117257977,0.578257584385122,0.488628820488563,0.564010760371077,0.395331244965677,0.539611835759595,0.361024422814329,0.00439919623273126,0.0710011180549948
10880,1298.3126319473,0.0116179839211801,0.0133657593585,0.0101941495832147,0.0134177153308418,0.0105484677231488,0.0144444996201131,0.0119430117257977,0.579072991562476,0.48274076986664,0.564010760371077,0.395331244965677,0.544785780781706,0.362509077343829,0.0044020789945399,0.0707331364891987
10890,1297.93766126622,0.0117225534704798,0.0133657593585,0.0101941495832147,0.0134177153308418,0.0105484677231488,0.0144444996201131,0.0119430117257977,0.579072991562476,0.48274076986664,0.564010760371077,0.395331244965677,0.544785780781706,0.362509077343829,0.00443359595157399,0.0703793124119726
10900,1297.05061697666,0.0117225534704798,0.0133657593585,0.0101941495832147,0.0134177153308418,0.010553919074778,0.0142786469753939,0.011981758854215,0.579072991562476,0.48274076986664,0.564010760371077,0.395331244965677,0.549030230900451,0.364026414155036,0.00450139697493589,0.0707861018523476
10910,1291.90563054217,0.0116266439394813,0.0134063131147254,0.0101171409271632,0.0133663663143522,0.0105840675900936,0.014263292293445,0.0121593822471839,0.576258550285307,0.479914312614611,0.562272438195095,0.39459805447882,0.547189914829903,0.360896791566332,0.00443638185949972,0.0709732376936557
10920,1292.49275277526,0.0118926982330254,0.0134063131147254,0.0101171409271632,0.0133663663143522,0.0105840675900936,0.014263292293445,0.0121593822471839,0.577368391558489,0.495986093682717,0.562272438195095,0.39459805447882,0.547189914829903,0.360896791566332,0.00443638185949972,0.0709732376936557
10930,1297.70136740738,0.0118926982330254,0.0134063131147254,0.0101171409271632,0.0133663663143522,0.0105840675900936,0.014263292293445,0.0120144633616236,0.581423355709887,0.486330841647994,0.566034817566775,0.396911838666473,0.547189914829903,0.360896791566332,0.00446623482132555,0.0709732376936557
10940,1298.45868969746,0.0120063325701802,0.013327010575783,0.0102053867591928,0.0133663663143522,0.0105840675900936,0.014263292293445,0.0119279883394862,0.582691747118517,0.486330841647994,0.564711274055922,0.396911838666473,0.547189914829903,0.362419738766341,0.00446623482132555,0.0709732376936557
10950,1300.93531274524,0.0120063325701802,0.013327010575783,0.0101308370793503,0.0134390623178785,0.0105461477857624,0.014263292293445,0.0119279883394862,0.582691747118517,0.485529252039191,0.564711274055922,0.394105260034115,0.546853099831314,0.36136116651319,0.0044797534547179,0.0709732376936557
10960,1300.97993254409,0.0120063325701802,0.013327010575783,0.0101308370793503,0.0134390623178785,0.0105461477857624,0.014263292293445,0.0119279883394862,0.584061480231836,0.485529252039191,0.564711274055922,0.394105260034115,0.546853099831314,0.36136116651319,0.00446575904158598,0.0709732376936557
10970,1300.61011264754,0.0120063325701802,0.013327010575783,0.0101308370793503,0.0134390623178785,0.0105461477857624,0.014263292293445,0.0119279883394862,0.584061480231836,0.485529252039191,0.561298333267403,0.394105260034115,0.545418061377861,0.359552139622397,0.00446575904158598,0.0709732376936557
10980,1300.6713869928,0.0119499044598442,0.013327010575783,0.0101446026699788,0.0134390623178785,0.0105288121648472,0.0143731073951536,0.0120380022962423,0.584061480231836,0.485529252039191,0.561298333267403,0.394105260034115,0.545418061377861,0.359552139622397,0.00446575904158598,0.0709732376936557
