Iteration,Likelihood,noise_sigma_unoalseisB0,r0,r1,r2,r3,r4,r5,K0,K1,K2,K3,K4,K5,x0,b0
10150,1193.11015814797,0.0147350721391037,0.0104645460999574,0.00733682058861467,0.0105157639470788,0.00778749430796163,0.0112219757895922,0.00913551826547904,0.620497663258957,0.590853766419438,0.603543795075313,0.43934802707689,0.576080894948939,0.398656212302143,0.0141684676108894,0.0475359739613137
10160,1199.32640351781,0.0146063604314665,0.0104645460999574,0.00733682058861467,0.0105157639470788,0.00778749430796163,0.0112219757895922,0.00913551826547904,0.620497663258957,0.590853766419438,0.603543795075313,0.43934802707689,0.571832162175261,0.403612601197378,0.0138167540422358,0.0477742389983091
10170,1200.68023179817,0.0147338579276345,0.0104645460999574,0.00733682058861467,0.0105094725335955,0.0078751100698621,0.0112219757895922,0.00913551826547904,0.620497663258957,0.570804087334375,0.597003948738884,0.439646294620177,0.571832162175261,0.407382008140591,0.0138167540422358,0.0477742389983091
10180,1200.62076976205,0.0143331755316608,0.0104682502470663,0.0073189081833725,0.0105303877045904,0.0078751100698621,0.0112219757895922,0.00913551826547904,0.620497663258957,0.570804087334375,0.597003948738884,0.439646294620177,0.571832162175261,0.406309239279251,0.0138990633089351,0.0477742389983091
10190,1200.5997458054,0.0143331755316608,0.0104682502470663,0.0073189081833725,0.0106224461215122,0.0078751100698621,0.0112219757895922,0.00913551826547904,0.620497663258957,0.576171071454307,0.593600644849464,0.439646294620177,0.571832162175261,0.406309239279251,0.0138990633089351,0.0477742389983091
10200,1199.50924955011,0.0143331755316608,0.0104682502470663,0.0073189081833725,0.0107052101354312,0.0078751100698621,0.0112219757895922,0.00913551826547904,0.620497663258957,0.576171071454307,0.593600644849464,0.439646294620177,0.571832162175261,0.406309239279251,0.0138584292762158,0.0477742389983091
10210,1201.12340859103,0.0143331755316608,0.0104682502470663,0.00732205986222649,0.0106993467911115,0.0078751100698621,0.0112296390506928,0.00918151546030692,0.620497663258957,0.576171071454307,0.593600644849464,0.439646294620177,0.575142907389166,0.407115240046377,0.0138584292762158,0.0477742389983091
10220,1199.67607633263,0.0143331755316608,0.0104682502470663,0.00732205986222649,0.0105330563031201,0.0078751100698621,0.0112936458007202,0.00905102992837377,0.620497663258957,0.584977987517193,0.593600644849464,0.439646294620177,0.575142907389166,0.407115240046377,0.0138584292762158,0.0477742389983091
10230,1202.28140922057,0.0140372934463217,0.0104682502470663,0.00732205986222649,0.0106161777238186,0.00790906522954338,0.0112936458007202,0.0091131482463009,0.620497663258957,0.584977987517193,0.593600644849464,0.439646294620177,0.575142907389166,0.411342474717324,0.0136653460267206,0.0490413619223052
10240,1202.11687641908,0.0138104793126564,0.0104295272245034,0.00732205986222649,0.0106161777238186,0.00790906522954338,0.0112936458007202,0.0091131482463009,0.620497663258957,0.584977987517193,0.593600644849464,0.439646294620177,0.577670713955839,0.408801653480012,0.0136653460267206,0.0485427309998233
10250,1205.43407031894,0.0138857382887119,0.0104295272245034,0.00733728060009355,0.0106161777238186,0.00781433277651833,0.0113723263001776,0.00917165482513804,0.630519880636794,0.584977987517193,0.594425891663558,0.439646294620177,0.573370873494477,0.408801653480012,0.0133825492867163,0.0485427309998233
10260,1204.45226807911,0.0146292778326676,0.0104232554745976,0.00733728060009355,0.0106161777238186,0.00773454396526865,0.0113723263001776,0.00917165482513804,0.630519880636794,0.584530034442557,0.598961918018814,0.444370862868962,0.573370873494477,0.408801653480012,0.0133825492867163,0.0485427309998233
10270,1200.01468867434,0.0147921616328357,0.0104272751758387,0.00733745163864335,0.0106161777238186,0.00773454396526865,0.0113723263001776,0.0092546653991588,0.63908127902593,0.582114249987376,0.598626002592604,0.447986956868817,0.570767051202568,0.408801653480012,0.0133825492867163,0.0485427309998233
10280,1199.68110028478,0.0147921616328357,0.0104272751758387,0.00733745163864335,0.0106161777238186,0.00788781356322993,0.0115199444629702,0.00931866370010929,0.63908127902593,0.582114249987376,0.600868876656273,0.449817536719117,0.569518604654181,0.407460206744624,0.0133825492867163,0.0485427309998233
10290,1206.2960991558,0.0143381298767656,0.0104272751758387,0.00733745163864335,0.0106596436107734,0.00780502801814326,0.011497536002942,0.00931866370010929,0.631399549173968,0.579323767375829,0.601757388281063,0.449817536719117,0.569054224909088,0.401720872309637,0.0133825492867163,0.0485427309998233
10300,1204.68040089369,0.0140040983968254,0.010435133846192,0.00733745163864335,0.0106596436107734,0.00780502801814326,0.011497536002942,0.00933112537544214,0.629307680540971,0.586335535535065,0.590074258968039,0.448336241519703,0.569054224909088,0.401720872309637,0.0133825492867163,0.0485427309998233
10310,1205.48429421096,0.0140773324239613,0.010435133846192,0.00733745163864335,0.0106596436107734,0.00780502801814326,0.011497536002942,0.00933112537544214,0.628303283638183,0.581300547410128,0.594222568889096,0.448336241519703,0.569357448434274,0.404726925678668,0.0131885644472401,0.0507714806422156
10320,1205.28732544339,0.0140304516505061,0.0103947304282786,0.00733745163864335,0.0106596436107734,0.0078369952769826,0.0113965705766328,0.00933987661094423,0.628303283638183,0.581300547410128,0.594222568889096,0.448336241519703,0.56666154108341,0.401945033587037,0.0131337029241547,0.0513777484101642
10330,1203.43831452166,0.0147981821854814,0.0103947304282786,0.00733745163864335,0.0106596436107734,0.0078369952769826,0.0114436447587074,0.00933987661094423,0.628373692212454,0.592690485661929,0.594222568889096,0.448336241519703,0.56666154108341,0.398967781335405,0.0132183866380876,0.0513777484101642
10340,1206.16420445207,0.0151039894194659,0.0104578206463804,0.00733745163864335,0.0106596436107734,0.0078369952769826,0.0114436447587074,0.00933987661094423,0.628373692212454,0.597352958770356,0.593375169135929,0.448336241519703,0.56666154108341,0.400319302285976,0.0128395147015709,0.0513777484101642
10350,1206.72293271432,0.0151039894194659,0.0104578206463804,0.00733745163864335,0.0106596436107734,0.0078369952769826,0.0114436447587074,0.00929573143282163,0.628373692212454,0.594497786817126,0.600834292907308,0.448575986064108,0.56666154108341,0.400319302285976,0.0128378460694226,0.0513777484101642
10360,1205.8524799746,0.0151039894194659,0.0104578206463804,0.00733745163864335,0.0106596436107734,0.00778026057821241,0.0114966345817153,0.00926647938963578,0.629231342700888,0.598451613203794,0.599684153663477,0.448575986064108,0.56666154108341,0.400319302285976,0.0128378460694226,0.0513777484101642
10370,1204.44486241126,0.0151039894194659,0.0104161792550033,0.00733745163864335,0.0106596436107734,0.00778026057821241,0.0114966345817153,0.00926647938963578,0.629231342700888,0.598451613203794,0.599684153663477,0.448575986064108,0.56666154108341,0.400319302285976,0.0128378460694226,0.0509356177542775
10380,1204.96473169821,0.0151039894194659,0.0104161792550033,0.00737416700134621,0.0106513137964226,0.00780949875703453,0.0114966345817153,0.00926647938963578,0.629231342700888,0.598451613203794,0.599684153663477,0.448575986064108,0.56666154108341,0.400319302285976,0.0128378460694226,0.0509356177542775
10390,1202.78196970281,0.0151039894194659,0.0104161792550033,0.00737416700134621,0.0106513137964226,0.00780949875703453,0.0114966345817153,0.00949370855948006,0.633782585869022,0.59959352885486,0.599684153663477,0.450516333861673,0.56666154108341,0.400319302285976,0.0128378460694226,0.0511741477583184
10400,1202.785197409,0.0149687489256953,0.0105094995518499,0.00737416700134621,0.0106513137964226,0.00780949875703453,0.0115494095092706,0.00949370855948006,0.633782585869022,0.59959352885486,0.599684153663477,0.450516333861673,0.56666154108341,0.400319302285976,0.0128378460694226,0.0511741477583184
10410,1203.17435342751,0.0149687489256953,0.0105094995518499,0.00737416700134621,0.0105839292858718,0.00780949875703453,0.0115161216321019,0.00948307071422266,0.633085083521288,0.59959352885486,0.599537699386657,0.450516333861673,0.56666154108341,0.400319302285976,0.0128671140290106,0.0504464564626213
10420,1204.54377163173,0.0152840755411923,0.0105094995518499,0.00738151374381943,0.0105839292858718,0.00780949875703453,0.0115030896738125,0.00941545348781023,0.633085083521288,0.593818303299671,0.602319775534386,0.450610779114247,0.566685460052564,0.399471384435587,0.0128868477884213,0.0504464564626213
10430,1205.7628957628,0.0152840755411923,0.0105094995518499,0.00740718967885228,0.0106770820924708,0.00780949875703453,0.0115030896738125,0.00941545348781023,0.633085083521288,0.590077458729695,0.602836792933582,0.450610779114247,0.566685460052564,0.399471384435587,0.0128868477884213,0.0504464564626213
10440,1205.65901444317,0.0152902563006001,0.0105094995518499,0.00740718967885228,0.0106770820924708,0.00780949875703453,0.0114605125341851,0.00940716403276453,0.633085083521288,0.590077458729695,0.602836792933582,0.450610779114247,0.566685460052564,0.399932064713779,0.0128133095898821,0.0506326777958995
10450,1204.25028154487,0.0152902563006001,0.0105094995518499,0.00740718967885228,0.0106770820924708,0.00780949875703453,0.0114605125341851,0.00940716403276453,0.633085083521288,0.590077458729695,0.602836792933582,0.461928359290183,0.570136866089586,0.397694555480639,0.0126620590007718,0.0506326777958995
10460,1204.03687254728,0.0152902563006001,0.0105094995518499,0.00740718967885228,0.0106770820924708,0.00780949875703453,0.0114605125341851,0.00944319672565195,0.633085083521288,0.590077458729695,0.602836792933582,0.461928359290183,0.568812911121674,0.397694555480639,0.0126745069731009,0.0507067971028087
10470,1201.10317870903,0.0152902563006001,0.0105094995518499,0.00740718967885228,0.0107205191884886,0.00789249581599077,0.0114605125341851,0.00944319672565195,0.633085083521288,0.590077458729695,0.602836792933582,0.461928359290183,0.572419676362186,0.397093536253033,0.0123130468501443,0.0507067971028087
10480,1209.66753145441,0.0147777332930582,0.010651138568918,0.00749490993689931,0.0107205191884886,0.00789249581599077,0.0114605125341851,0.00944319672565195,0.627231609289129,0.595004814662761,0.602836792933582,0.442899708564481,0.572419676362186,0.397093536253033,0.0123130468501443,0.0507067971028087
10490,1209.65862238719,0.0147777332930582,0.010651138568918,0.00749490993689931,0.010732829635664,0.00794541368217826,0.0115414004589944,0.00954030952221571,0.627231609289129,0.600750145843972,0.608258142669419,0.441034275163336,0.572419676362186,0.397093536253033,0.0123130468501443,0.0497597466201864
10500,1211.25527323758,0.0151518293353905,0.010651138568918,0.00749490993689931,0.010732829635664,0.00794541368217826,0.0115414004589944,0.00954030952221571,0.627231609289129,0.592832942417595,0.605978969711478,0.441034275163336,0.576521521545891,0.397093536253033,0.0123130468501443,0.0497597466201864
10510,1213.41971428641,0.0151518293353905,0.010651138568918,0.00749490993689931,0.0107409925207622,0.00794541368217826,0.011536131497153,0.00954030952221571,0.627231609289129,0.573391050490467,0.599961547889538,0.441034275163336,0.576521521545891,0.397093536253033,0.0123130468501443,0.0497597466201864
10520,1216.30051169452,0.0150536702886558,0.010651138568918,0.00749490993689931,0.01090227658742,0.00813485839641028,0.011536131497153,0.00958303926395951,0.627231609289129,0.573391050490467,0.599961547889538,0.427003398394974,0.572647888399415,0.394223657169731,0.0123130468501443,0.0487962834649269
10530,1217.06876346743,0.0150536702886558,0.010602400973283,0.00755633223687779,0.0109235592691342,0.00817271179628818,0.011536131497153,0.00945182898355443,0.627231609289129,0.562466322284606,0.598981118268029,0.427003398394974,0.572647888399415,0.394223657169731,0.0123130468501443,0.0501858115973131
10540,1217.45798582073,0.0150536702886558,0.010602400973283,0.00765755930067868,0.0109444842946525,0.00817271179628818,0.0116009546921735,0.00945182898355443,0.626736778564836,0.562466322284606,0.598981118268029,0.427003398394974,0.572647888399415,0.394223657169731,0.0123130468501443,0.0501858115973131
10550,1221.69256341115,0.0146984217070188,0.0106770939926773,0.00762976298822086,0.0109410516208869,0.00820228498086694,0.0117098439826413,0.00945182898355443,0.626736778564836,0.562466322284606,0.598972064998527,0.427003398394974,0.575814678409858,0.402350217520485,0.01214923033625,0.0498354861044067
10560,1220.27658981623,0.0147015241555155,0.0106770939926773,0.00762976298822086,0.0109410516208869,0.0081785464638724,0.0116945171516278,0.00945182898355443,0.626736778564836,0.564345114205029,0.600506265279006,0.434831091807212,0.575814678409858,0.402039883949029,0.01214923033625,0.0498354861044067
10570,1219.51823153842,0.0149102031848571,0.0106770939926773,0.00762976298822086,0.0109410516208869,0.0081785464638724,0.0115774440804303,0.00950969019595011,0.630390447102587,0.564345114205029,0.600506265279006,0.434831091807212,0.572195732461329,0.40396898437351,0.0122472844089125,0.0491824984538856
10580,1223.13294123963,0.0142954479608202,0.0106770939926773,0.00770495340220727,0.0109410516208869,0.0081785464638724,0.0115774440804303,0.00950969019595011,0.630390447102587,0.564345114205029,0.600506265279006,0.434831091807212,0.572195732461329,0.403226716726606,0.0119806414916223,0.0491824984538856
10590,1224.41068797763,0.0142954479608202,0.0106770939926773,0.00770495340220727,0.0108621751806743,0.0081785464638724,0.0115774440804303,0.00953855520743418,0.630390447102587,0.549238947657062,0.600506265279006,0.434831091807212,0.572195732461329,0.401505709417256,0.0118718570376753,0.0504895738306553
10600,1222.8757379015,0.0142954479608202,0.0106770939926773,0.00770495340220727,0.0108621751806743,0.0081785464638724,0.0115774440804303,0.00953855520743418,0.630390447102587,0.549238947657062,0.600506265279006,0.431381947999462,0.572195732461329,0.401505709417256,0.0118718570376753,0.0495901818307881
10610,1221.6290221386,0.014293242858972,0.0107775811237227,0.00770495340220727,0.0108187750236532,0.00822456197457435,0.0115774440804303,0.00953855520743418,0.630390447102587,0.549238947657062,0.601265892171133,0.428135111791743,0.577669195889918,0.401505709417256,0.0118718570376753,0.0495901818307881
10620,1223.32193136178,0.014293242858972,0.0106935879255763,0.00770495340220727,0.0108187750236532,0.00822456197457435,0.0115774440804303,0.00952335936683519,0.630390447102587,0.558868381332247,0.601377637656438,0.429735566906204,0.572965305600561,0.400557063591947,0.0118718570376753,0.0495901818307881
10630,1222.5883745127,0.014293242858972,0.0107074094911403,0.00765601081540177,0.0108427625315214,0.00821426779049763,0.0115774440804303,0.00952335936683519,0.630390447102587,0.558868381332247,0.601377637656438,0.424057760743852,0.576040208907454,0.405719461401661,0.0118718570376753,0.0509256899320092
10640,1223.67083389224,0.014293242858972,0.0107074094911403,0.00765601081540177,0.0108427625315214,0.00821426779049763,0.0116976659435263,0.00944771758120858,0.620257080084529,0.558868381332247,0.601377637656438,0.424057760743852,0.576040208907454,0.406032208726231,0.0120843342946153,0.0491025089624218
10650,1222.62735631361,0.014293242858972,0.0107074094911403,0.00770527910850252,0.0108438469902562,0.00821426779049763,0.0116976659435263,0.00944771758120858,0.620257080084529,0.558868381332247,0.603619867580152,0.424057760743852,0.576040208907454,0.406032208726231,0.0120965772756524,0.0502024378564787
10660,1224.53290162162,0.0141041283001453,0.0107024326909948,0.00770527910850252,0.0108438469902562,0.00821426779049763,0.0116976659435263,0.00944771758120858,0.620257080084529,0.558868381332247,0.599041739782028,0.423367524045696,0.576040208907454,0.406032208726231,0.0120965772756524,0.0502024378564787
10670,1225.16957111641,0.0142904878210413,0.0107024326909948,0.00770527910850252,0.0108438469902562,0.00817646149348512,0.0116976659435263,0.00944771758120858,0.620257080084529,0.55611622232355,0.594681291395246,0.432474787970034,0.568973409703768,0.409193004205789,0.0121738715076482,0.0502024378564787
10680,1225.37455900507,0.0142128180039153,0.0107722662804256,0.00768927250086365,0.0108438469902562,0.00819751473781603,0.0116321853491529,0.00944771758120858,0.620257080084529,0.55611622232355,0.594681291395246,0.432474787970034,0.568973409703768,0.409193004205789,0.0121738715076482,0.0502024378564787
10690,1226.31955764206,0.0142128180039153,0.0107722662804256,0.00768927250086365,0.0108438469902562,0.00819751473781603,0.0116321853491529,0.00944771758120858,0.620257080084529,0.55611622232355,0.599787123688825,0.421513725199549,0.568559039200196,0.408010726283073,0.0121738715076482,0.0500836309639724
10700,1225.33782071721,0.0142128180039153,0.0107722662804256,0.00768927250086365,0.0108438469902562,0.00819751473781603,0.0116321853491529,0.00944771758120858,0.6147370134158,0.552126525767562,0.599787123688825,0.421513725199549,0.568559039200196,0.408010726283073,0.012032698711217,0.0500836309639724
10710,1222.38150272024,0.0142128180039153,0.0107722662804256,0.00768927250086365,0.0107114858291239,0.00819751473781603,0.0116321853491529,0.00944771758120858,0.62019065931232,0.555082830203623,0.603847825852782,0.421513725199549,0.568559039200196,0.408010726283073,0.012032698711217,0.0500836309639724
10720,1222.83368491435,0.0149497692573309,0.0107722430937286,0.00773785083918682,0.0107946294690728,0.00819751473781603,0.0116321853491529,0.0093686453037064,0.615553016224653,0.539019080989008,0.598511201395139,0.421513725199549,0.568559039200196,0.407510066040802,0.0120301536188461,0.0510251966904917
10730,1221.77619853509,0.0149497692573309,0.0107722430937286,0.00773785083918682,0.0107946294690728,0.00819751473781603,0.0116843206126901,0.0093686453037064,0.615553016224653,0.539407408263102,0.598265582792288,0.421513725199549,0.573478341001963,0.407152069780755,0.0120301536188461,0.0510251966904917
10740,1221.49927524662,0.0149497692573309,0.0107722430937286,0.00773785083918682,0.0107946294690728,0.00819751473781603,0.0116843206126901,0.0093686453037064,0.615553016224653,0.539407408263102,0.598265582792288,0.421513725199549,0.573478341001963,0.407152069780755,0.0119698707809215,0.0510251966904917
10750,1219.36386255626,0.0147133727354127,0.0107722430937286,0.00773785083918682,0.0107946294690728,0.00819751473781603,0.0117145485796258,0.0093686453037064,0.613854576835711,0.542785233527988,0.591855664039623,0.420632246220282,0.573478341001963,0.407152069780755,0.0119698707809215,0.0510251966904917
10760,1216.93712385721,0.0147133727354127,0.0107722430937286,0.00773785083918682,0.0107946294690728,0.00819751473781603,0.0117145485796258,0.0093686453037064,0.613553206240164,0.553379910305273,0.590644113441717,0.420818552085894,0.573478341001963,0.407152069780755,0.0119698707809215,0.0503278300612459
10770,1217.40327682885,0.0147285667772751,0.0108021632903522,0.00773785083918682,0.0107946294690728,0.00819751473781603,0.0116909213219988,0.00940103012883835,0.611371468780214,0.553769548490035,0.590644113441717,0.420818552085894,0.573209748037864,0.408765260802745,0.0120614402372229,0.0503278300612459
10780,1222.12559789395,0.0145381655864075,0.0109699339267068,0.00773785083918682,0.0109683005755436,0.00822924552762967,0.0116056432270257,0.00940103012883835,0.615400883616887,0.553769548490035,0.590644113441717,0.420818552085894,0.573209748037864,0.408765260802745,0.0118723121492353,0.0495613453126726
10790,1223.92673744816,0.0145381655864075,0.010922863241481,0.00774615272975524,0.0110271206770607,0.00829884959777072,0.011576949460551,0.00950691154267227,0.615400883616887,0.548886681917764,0.590644113441717,0.418271923593563,0.569630757380338,0.408765260802745,0.0118723121492353,0.0495613453126726
10800,1227.86347839793,0.0145381655864075,0.010922863241481,0.00774615272975524,0.0110271206770607,0.00829884959777072,0.0117021070748312,0.00948696032752468,0.615400883616887,0.552889542340312,0.590644113441717,0.425373715269214,0.573871684025838,0.406964227323807,0.0118921178060327,0.0495613453126726
10810,1228.0445739444,0.014397330709972,0.010922863241481,0.0078362902121712,0.0110271206770607,0.00824487653308356,0.0117816872216779,0.00948696032752468,0.613632937213117,0.552889542340312,0.590644113441717,0.423950141901588,0.574644900926225,0.406964227323807,0.0116297079419583,0.0497222734275868
10820,1229.77623909065,0.014397330709972,0.010922863241481,0.0078362902121712,0.0110271206770607,0.00840414739529886,0.0116797305185271,0.00952212184965945,0.613632937213117,0.552889542340312,0.592468195724782,0.414701045937838,0.574644900926225,0.406964227323807,0.0116297079419583,0.0497222734275868
10830,1229.62591008252,0.014397330709972,0.010922863241481,0.0078362902121712,0.0109560363225187,0.00846466194969832,0.0116832008265717,0.00952212184965945,0.613632937213117,0.53941016855396,0.592754133616582,0.414701045937838,0.574644900926225,0.406964227323807,0.0116297079419583,0.0497222734275868
10840,1228.35082683516,0.014397330709972,0.010922863241481,0.00781704089626183,0.0109560363225187,0.00846466194969832,0.0116832008265717,0.00952212184965945,0.613632937213117,0.53941016855396,0.596293497373172,0.414193331162338,0.57748544519363,0.407808080730186,0.0116297079419583,0.0497222734275868
10850,1226.71779308667,0.014397330709972,0.010922863241481,0.00781704089626183,0.0109957553927812,0.00846466194969832,0.0116832008265717,0.00952212184965945,0.613632937213117,0.53941016855396,0.596364795742014,0.423410981837522,0.57748544519363,0.407808080730186,0.0115639119280651,0.0497222734275868
10860,1227.94183257876,0.014397330709972,0.010922863241481,0.00781704089626183,0.0109487811063985,0.0083841527720094,0.0116832008265717,0.00952212184965945,0.613632937213117,0.53941016855396,0.596364795742014,0.423410981837522,0.57748544519363,0.408566016962243,0.0116607757883122,0.0497222734275868
10870,1226.96216720963,0.014397330709972,0.010922863241481,0.00781704089626183,0.0109487811063985,0.0083841527720094,0.0116832008265717,0.00952212184965945,0.613632937213117,0.53941016855396,0.592574033249295,0.416088991202552,0.57748544519363,0.408566016962243,0.0116607757883122,0.0497222734275868
10880,1226.0696801363,0.0142997119850912,0.010922863241481,0.00781704089626183,0.0109487811063985,0.0083841527720094,0.0116832008265717,0.00938624968282605,0.617297959958127,0.552265986646193,0.599010881390984,0.424547162344195,0.577896022698137,0.408566016962243,0.0116607757883122,0.0497222734275868
10890,1225.96113492934,0.0142997119850912,0.010922863241481,0.00781704089626183,0.0109487811063985,0.00824707462064091,0.0117060041851662,0.00943480987373974,0.617297959958127,0.552265986646193,0.599010881390984,0.424547162344195,0.577896022698137,0.40949410557524,0.0116076095881948,0.0495660207446045
10900,1228.92701254083,0.0142997119850912,0.010922863241481,0.00780564756449257,0.0110054887324531,0.00824707462064091,0.0116649567456224,0.00957910466840669,0.617297959958127,0.552265986646193,0.598582726825972,0.431766812738215,0.577896022698137,0.407064339731574,0.0116076095881948,0.0495660207446045
10910,1229.22564302432,0.0142997119850912,0.0108916045478368,0.00780564756449257,0.0110054887324531,0.00824707462064091,0.0116649567456224,0.00957910466840669,0.617297959958127,0.552265986646193,0.598582726825972,0.431766812738215,0.576813871936172,0.407064339731574,0.0116076095881948,0.0503656469132737
10920,1228.93806676028,0.0142997119850912,0.0108916045478368,0.00780564756449257,0.0110054887324531,0.00824707462064091,0.0117238451543538,0.00944829736639313,0.618560870233302,0.552265986646193,0.598582726825972,0.431766812738215,0.576813871936172,0.407320858197678,0.0114948106367213,0.0503656469132737
10930,1229.47426487583,0.0142914865282877,0.0108916045478368,0.00780564756449257,0.011049448850857,0.00824707462064091,0.0117238451543538,0.00956282384501824,0.618158838841801,0.552265986646193,0.597098315124386,0.431766812738215,0.576940369612316,0.409025528087564,0.0114948106367213,0.0503656469132737
10940,1229.83484102588,0.0142914865282877,0.0108916045478368,0.00780564756449257,0.011049448850857,0.00824707462064091,0.0117238451543538,0.00956282384501824,0.618158838841801,0.552265986646193,0.597098315124386,0.426917933815991,0.576841119591927,0.40836509142513,0.0114948106367213,0.0503656469132737
10950,1232.81277275143,0.0142914865282877,0.0108916045478368,0.00780564756449257,0.011049448850857,0.00824707462064091,0.0117238451543538,0.00956282384501824,0.618158838841801,0.552265986646193,0.59224791951147,0.428094279101376,0.57292898341648,0.40836509142513,0.0113196063705959,0.0517883707211369
10960,1233.87230736156,0.0142914865282877,0.0108916045478368,0.00780564756449257,0.0110567422796083,0.00832246215196512,0.0117238451543538,0.00956282384501824,0.618158838841801,0.552265986646193,0.59224791951147,0.428094279101376,0.57038448922728,0.40836509142513,0.0113196063705959,0.0517883707211369
10970,1231.85023959649,0.0142914865282877,0.0108916045478368,0.00778395207576161,0.0111380678025897,0.00830651821917132,0.0119010274876638,0.00944226516626592,0.621003681123578,0.552265986646193,0.59224791951147,0.428094279101376,0.57038448922728,0.40836509142513,0.0113196063705959,0.0517883707211369
10980,1231.98621907138,0.0142914865282877,0.0108916045478368,0.00778395207576161,0.0110584202111999,0.00830651821917132,0.0119010274876638,0.00944226516626592,0.621003681123578,0.549164969910115,0.589729420229468,0.428344791311759,0.57038448922728,0.40836509142513,0.0113196063705959,0.0517883707211369
