Iteration,Likelihood,noise_sigma_unoalseisC0,r0,r1,r2,r3,r4,r5,K0,K1,K2,K3,K4,K5,x0,b0
10100,1334.32794408217,0.0107466613359122,0.0129462668255782,0.00944379898140462,0.0130099385059174,0.00999230912658693,0.013864620407936,0.0114748322673939,0.587726616542738,0.473168424816487,0.562731556877524,0.372731729375096,0.548972168989975,0.370054679286779,0.00542039049187244,0.0664914143976851
10110,1335.67106968694,0.0107466613359122,0.0129462668255782,0.00937796779418408,0.0130099385059174,0.00999230912658693,0.013864620407936,0.0114748322673939,0.587726616542738,0.473168424816487,0.562731556877524,0.372731729375096,0.544879773007266,0.371481951995843,0.00536930404851516,0.0664914143976851
10120,1334.38546903748,0.0106556109700584,0.0129462668255782,0.00937796779418408,0.0130099385059174,0.00999230912658693,0.013864620407936,0.0114748322673939,0.587354074844343,0.473168424816487,0.559085236526579,0.372731729375096,0.544879773007266,0.37069589255756,0.00536930404851516,0.0664914143976851
10130,1332.60166968445,0.0107013753757173,0.0129462668255782,0.00937796779418408,0.0130099385059174,0.00999230912658693,0.013864620407936,0.0114748322673939,0.587354074844343,0.468930285587515,0.559085236526579,0.3715294442446,0.547050464140383,0.373675036359966,0.00534263307310223,0.0669889215558721
10140,1334.23952715067,0.0107715861519522,0.0129462668255782,0.00937796779418408,0.0130099385059174,0.00999230912658693,0.013864620407936,0.0114748322673939,0.587354074844343,0.468930285587515,0.559085236526579,0.370200891569224,0.54710710754233,0.373675036359966,0.00536248548080867,0.0672972064301061
10150,1333.70115076526,0.0108290191909693,0.012914139041154,0.00937796779418408,0.0130099385059174,0.0100826547928475,0.013864620407936,0.0114748322673939,0.587354074844343,0.468566638297149,0.559807809169035,0.367163202830559,0.54710710754233,0.374192203966339,0.00536248548080867,0.0672972064301061
10160,1335.15655895612,0.0108290191909693,0.012914139041154,0.00937796779418408,0.0130099385059174,0.0100826547928475,0.013864620407936,0.0114748322673939,0.587354074844343,0.475675129100797,0.56280852606223,0.367001239463899,0.548176378735638,0.374192203966339,0.00536248548080867,0.0672972064301061
10170,1335.69269367705,0.0108290191909693,0.012914139041154,0.00937796779418408,0.0130099385059174,0.0100826547928475,0.013864620407936,0.0114748322673939,0.590945432520833,0.476140723263572,0.561289969492981,0.367001239463899,0.548176378735638,0.375464327267882,0.00539799470870729,0.0672972064301061
10180,1331.99743356622,0.0108290191909693,0.012914139041154,0.00928563126770515,0.0129682104396258,0.00999778885726191,0.0138864247405463,0.0114380791546883,0.58995582972136,0.476140723263572,0.561289969492981,0.367001239463899,0.549032716435977,0.375464327267882,0.00541805711664452,0.0674719592080287
10190,1332.73163536054,0.0108290191909693,0.012914139041154,0.00928563126770515,0.01293027658688,0.00999261709103309,0.0138864247405463,0.0114380791546883,0.58995582972136,0.483617436497424,0.563762581523435,0.365498379773721,0.549088757454765,0.375464327267882,0.00541805711664452,0.0674719592080287
10200,1331.9875019232,0.0108290191909693,0.012914139041154,0.00928563126770515,0.01293027658688,0.00999261709103309,0.0138864247405463,0.0114380791546883,0.589133661899389,0.483617436497424,0.563762581523435,0.365498379773721,0.549088757454765,0.374448036419543,0.00540932660536117,0.0666301006999866
10210,1334.09022602039,0.0108290191909693,0.012914139041154,0.00928563126770515,0.01293027658688,0.0100898540663075,0.0138864247405463,0.0114380791546883,0.590822982534609,0.483617436497424,0.563762581523435,0.367270149527203,0.549088757454765,0.374448036419543,0.00540632215682927,0.0666301006999866
10220,1333.74608469263,0.0109224385301796,0.0129103532798463,0.00928563126770515,0.01293027658688,0.010076374787508,0.0138864247405463,0.0114380791546883,0.590822982534609,0.483617436497424,0.563762581523435,0.36609231867539,0.549088757454765,0.374448036419543,0.00540632215682927,0.0666301006999866
10230,1333.3727482106,0.0109224385301796,0.0129103532798463,0.00928563126770515,0.01293027658688,0.010076374787508,0.0138864247405463,0.0114380791546883,0.590822982534609,0.483617436497424,0.563762581523435,0.36609231867539,0.549088757454765,0.376392680632986,0.00540632215682927,0.0669873637856252
10240,1333.62868336622,0.0109224385301796,0.0129103532798463,0.00930563387344918,0.01293027658688,0.010076374787508,0.0138864247405463,0.0114380791546883,0.590822982534609,0.483617436497424,0.564609567495565,0.366763713523489,0.549088757454765,0.375369493160256,0.00544396538528374,0.0669873637856252
10250,1331.37353259991,0.0109224385301796,0.0129103532798463,0.00934448992978108,0.01293027658688,0.0100688856532602,0.0138864247405463,0.0114380791546883,0.589666703428343,0.483617436497424,0.564609567495565,0.364056843852675,0.548350895032954,0.377986855368524,0.00543092116383642,0.0672526886955631
10260,1335.3182485993,0.0108402470956408,0.0129103532798463,0.00933086428450781,0.01293027658688,0.0100534123766573,0.0138403292749127,0.0113736283064645,0.589666703428343,0.483617436497424,0.564609567495565,0.369702169054385,0.544921021411659,0.375741774169548,0.00546340629167819,0.0671332089922097
10270,1335.94981550995,0.0109249061056972,0.0128395711216387,0.00933086428450781,0.01293027658688,0.0100534123766573,0.0138403292749127,0.0113736283064645,0.589666703428343,0.483617436497424,0.564609567495565,0.37100199823076,0.544921021411659,0.372135386842725,0.00546340629167819,0.0671332089922097
10280,1335.81482400661,0.0109249061056972,0.0128798509802742,0.00933086428450781,0.0129291918488685,0.00997291650530381,0.0138403292749127,0.0113637940551667,0.591490267282642,0.484193188881373,0.564910353116036,0.37100199823076,0.544921021411659,0.37067250190213,0.00545411365491217,0.0671332089922097
10290,1335.7632083817,0.0109249061056972,0.0128798509802742,0.00933086428450781,0.0129291918488685,0.00997291650530381,0.0138403292749127,0.0113637940551667,0.591490267282642,0.484193188881373,0.564910353116036,0.37100199823076,0.544921021411659,0.37067250190213,0.00545411365491217,0.0674997887299036
10300,1337.14091628281,0.0109249061056972,0.0128027399021266,0.00925811383715242,0.0129291918488685,0.00997291650530381,0.0138403292749127,0.0113637940551667,0.591490267282642,0.484193188881373,0.564087605781011,0.373112568306497,0.544921021411659,0.37067250190213,0.00545411365491217,0.0674997887299036
10310,1337.32435719958,0.0110544982325117,0.0128027399021266,0.00925811383715242,0.0129291918488685,0.00997291650530381,0.0138403292749127,0.0113637940551667,0.591128383872181,0.486546085519564,0.561833489087294,0.370836909629104,0.543098139438019,0.370022470163374,0.00548182234618864,0.0674955909744575
10320,1338.65506165159,0.0110544982325117,0.0128027399021266,0.00925811383715242,0.0129291918488685,0.00997291650530381,0.0138949316852565,0.0113588241422023,0.591224722421229,0.486546085519564,0.561519851282644,0.370836909629104,0.543098139438019,0.372755258654719,0.00548182234618864,0.0674955909744575
10330,1338.61955466708,0.0110544982325117,0.0128027399021266,0.00925811383715242,0.0129291918488685,0.00997291650530381,0.0138949316852565,0.0113588241422023,0.591224722421229,0.486546085519564,0.561519851282644,0.370368262356054,0.543098139438019,0.372755258654719,0.00548182234618864,0.0674955909744575
10340,1337.60148931292,0.0110544982325117,0.0127442028210857,0.00929935951526282,0.0129291918488685,0.00997291650530381,0.0138949316852565,0.0114143779253087,0.591224722421229,0.486546085519564,0.561519851282644,0.370368262356054,0.543098139438019,0.372755258654719,0.00548182234618864,0.0674955909744575
10350,1339.8789082583,0.010762902179832,0.0127659376613497,0.00927905272749442,0.0129115360040865,0.00997291650530381,0.0138949316852565,0.0115282244486668,0.591224722421229,0.482417528733088,0.563036663070994,0.373813627057424,0.543098139438019,0.371039856575935,0.00548182234618864,0.0674955909744575
10360,1337.56463706297,0.010762902179832,0.0127659376613497,0.00927905272749442,0.0129575910670154,0.00997291650530381,0.0138949316852565,0.0115282244486668,0.588840804409501,0.482417528733088,0.563036663070994,0.374985510407357,0.543098139438019,0.371039856575935,0.00548182234618864,0.0674955909744575
10370,1337.28658501831,0.010762902179832,0.0127659376613497,0.00927905272749442,0.0128818101209672,0.00995171811511275,0.0138949316852565,0.0115282244486668,0.588840804409501,0.482417528733088,0.563036663070994,0.374985510407357,0.543098139438019,0.372560758289846,0.00548308854020162,0.0674955909744575
10380,1335.87792164059,0.010762902179832,0.0129310278774314,0.00927905272749442,0.0128818101209672,0.00995171811511275,0.0138949316852565,0.0115282244486668,0.588294058136662,0.485912064066962,0.563794095665657,0.374985510407357,0.543098139438019,0.371364857350736,0.00539669254420434,0.0686810086375812
10390,1336.01110657676,0.010762902179832,0.0129310278774314,0.00927905272749442,0.0129639107877015,0.00995171811511275,0.0138949316852565,0.0115282244486668,0.588294058136662,0.485912064066962,0.563794095665657,0.374523249139065,0.543520525605211,0.371364857350736,0.00539669254420434,0.0686810086375812
10400,1333.73649295699,0.010762902179832,0.0129310278774314,0.00927905272749442,0.0129639107877015,0.00995171811511275,0.0138969215107329,0.0115282244486668,0.585620725538351,0.49219404127514,0.563013063108597,0.371704131631245,0.544294116557621,0.371364857350736,0.00539669254420434,0.0686810086375812
10410,1334.08633471916,0.010762902179832,0.0128265884321978,0.00927905272749442,0.0129639107877015,0.00995171811511275,0.0138969215107329,0.0115282244486668,0.585620725538351,0.49219404127514,0.563013063108597,0.371704131631245,0.544294116557621,0.368603987634869,0.00547255787270599,0.0677868294359359
10420,1339.53227962244,0.010762902179832,0.0128265884321978,0.00927905272749442,0.0129605692617119,0.00993233296773072,0.0138969215107329,0.0116162946872127,0.591661895446908,0.489054773098348,0.560150584235045,0.371704131631245,0.544294116557621,0.368603987634869,0.00543248994430106,0.0677868294359359
10430,1335.51629791305,0.0108347651051231,0.0128265884321978,0.00921302947965037,0.013036976534995,0.0100271358222793,0.0138969215107329,0.0116162946872127,0.591661895446908,0.489054773098348,0.560150584235045,0.375849644948558,0.54268337726352,0.367568805973232,0.00543248994430106,0.0677868294359359
10440,1336.10374917528,0.0108347651051231,0.0128265884321978,0.00923171340214306,0.013036976534995,0.0100271358222793,0.0138969215107329,0.0116162946872127,0.591661895446908,0.489054773098348,0.557000425605225,0.375868764525019,0.54268337726352,0.365208422215761,0.00538557165427545,0.0678654608306537
10450,1334.37827871062,0.0108347651051231,0.0128265884321978,0.00923171340214306,0.0129652336074222,0.0100139622818941,0.0138969215107329,0.0116006321952268,0.594875298298545,0.484934455263579,0.557000425605225,0.375868764525019,0.540247188083469,0.366101946280394,0.00538557165427545,0.0678654608306537
10460,1336.00220135344,0.0109624493874273,0.0128265884321978,0.00923171340214306,0.0129652336074222,0.00997900834849169,0.0140333951034843,0.0115675420965451,0.593673543506125,0.487118111393258,0.557000425605225,0.375868764525019,0.540247188083469,0.365928690977523,0.00538557165427545,0.0678654608306537
10470,1335.18237286359,0.0110519093164838,0.0128265884321978,0.00924580592512467,0.0129652336074222,0.00997900834849169,0.0140333951034843,0.0115675420965451,0.593673543506125,0.487118111393258,0.557000425605225,0.376336373220102,0.540247188083469,0.364509576718419,0.00538993069275971,0.0678654608306537
10480,1333.64352797905,0.0110519093164838,0.0128265884321978,0.00924580592512467,0.0129558646418604,0.00997900834849169,0.0140376897149761,0.0116885352138846,0.593673543506125,0.483928334164947,0.557226714958611,0.371369284739087,0.541271724417733,0.363206132928002,0.00543166429427042,0.0682107368263072
10490,1335.8035441072,0.0110519093164838,0.0128243464494625,0.00932733436371794,0.0130166581020293,0.00997900834849169,0.0139387677830631,0.0116885352138846,0.593673543506125,0.483928334164947,0.557226714958611,0.374077042518918,0.539643383354146,0.362476942841184,0.00543166429427042,0.0676740723542854
10500,1335.40454961549,0.0110519093164838,0.0128243464494625,0.00932733436371794,0.0130166581020293,0.00987766136045737,0.0139969383229,0.0116885352138846,0.595902655139544,0.485565700892258,0.560306637686348,0.374077042518918,0.54103733862042,0.363167738751616,0.00543291455704618,0.0676740723542854
10510,1338.19897922418,0.0110519093164838,0.0128243464494625,0.00932733436371794,0.0130166581020293,0.00987766136045737,0.0139969383229,0.0116885352138846,0.595902655139544,0.485730208571867,0.560306637686348,0.374077042518918,0.54103733862042,0.36686970124141,0.00535590357960619,0.067246108656564
10520,1337.14649967344,0.0111383044357805,0.0128243464494625,0.00932733436371794,0.0130166581020293,0.00987766136045737,0.0139969383229,0.0116885352138846,0.595902655139544,0.48619095175786,0.560306637686348,0.372835257059582,0.54103733862042,0.36686970124141,0.00535590357960619,0.067246108656564
10530,1335.96770669482,0.0110978993248813,0.0128243464494625,0.00932733436371794,0.0130166581020293,0.00987766136045737,0.0139969383229,0.0116885352138846,0.595902655139544,0.48619095175786,0.560306637686348,0.372835257059582,0.543308991128769,0.370666758027984,0.00535590357960619,0.067246108656564
10540,1338.76739693627,0.0109702002632471,0.0128243464494625,0.00932733436371794,0.0130160711889831,0.00987766136045737,0.0139969383229,0.0115827466276932,0.594866150951703,0.484769962925039,0.558751243857244,0.374499510433982,0.543308991128769,0.370666758027984,0.00535590357960619,0.0670372123608514
10550,1337.64000940986,0.0109702002632471,0.0128243464494625,0.00932733436371794,0.0130160711889831,0.00987766136045737,0.0139969383229,0.0116761692061922,0.591706387450748,0.484769962925039,0.558751243857244,0.374966534198767,0.540751605406275,0.367423445876764,0.00535590357960619,0.0670372123608514
10560,1338.87790046623,0.0109702002632471,0.0128243464494625,0.00932733436371794,0.0129882638289363,0.00997740213919894,0.0139788336363365,0.0116008733409461,0.593920283073527,0.484769962925039,0.558751243857244,0.374966534198767,0.540810637129044,0.366048805988287,0.00535590357960619,0.0670372123608514
10570,1336.89532195984,0.0109702002632471,0.0128243464494625,0.00932733436371794,0.0129882638289363,0.00997740213919894,0.0140383520199438,0.0116008733409461,0.596475704641521,0.474783574223439,0.558751243857244,0.374780476282417,0.542292737682695,0.36730680479348,0.00535590357960619,0.0670372123608514
10580,1337.12978361715,0.0109702002632471,0.0128243464494625,0.00937654879990037,0.0129882638289363,0.0100135579871871,0.0140383520199438,0.0116008733409461,0.599393442816145,0.473094485146427,0.560081461891383,0.374780476282417,0.542292737682695,0.367112831826863,0.00534655548602531,0.0671383219593496
10590,1335.84293785085,0.0109702002632471,0.0128243464494625,0.00937654879990037,0.0129882638289363,0.0100135579871871,0.0139517340433096,0.0117266585408556,0.59847396657694,0.470108141730625,0.560081461891383,0.373778512843093,0.542292737682695,0.366099949716597,0.00539405836483415,0.0671383219593496
10600,1335.62088360608,0.010861088223021,0.0128243464494625,0.00937654879990037,0.0129882638289363,0.0099308569023188,0.0138893105387418,0.0117266585408556,0.59847396657694,0.469747463406416,0.560081461891383,0.374985574568945,0.543129139388305,0.367364976756981,0.00539405836483415,0.0671383219593496
10610,1337.963556306,0.010861088223021,0.0128243464494625,0.00937310645652281,0.0129882638289363,0.00998015811452533,0.0138893105387418,0.0116119665585092,0.595967148321036,0.469747463406416,0.559150579682468,0.374985574568945,0.543129139388305,0.367364976756981,0.00539405836483415,0.0671383219593496
10620,1336.26513663223,0.010861088223021,0.0127570881452937,0.00940439604085933,0.0129882638289363,0.00998015811452533,0.0138893105387418,0.0116300480031133,0.595967148321036,0.469747463406416,0.563497864449742,0.372891182234974,0.539352963633345,0.366293804013478,0.0053964353384165,0.0671383219593496
10630,1336.21190250492,0.010861088223021,0.0127570881452937,0.00940439604085933,0.0129071733256679,0.00995830130728597,0.0138893105387418,0.0116300480031133,0.59642443903888,0.469747463406416,0.563497864449742,0.372891182234974,0.539352963633345,0.366293804013478,0.00541858110519453,0.0671247768478594
10640,1334.88352081748,0.010861088223021,0.0127570881452937,0.00940439604085933,0.0129071733256679,0.0100266369460956,0.0139210536067894,0.0115132448566736,0.598280676712405,0.470275183201502,0.565715396070945,0.372891182234974,0.539352963633345,0.366293804013478,0.00541858110519453,0.0671247768478594
10650,1331.59589488752,0.010839114376394,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.0100266369460956,0.0139210536067894,0.0115132448566736,0.597663232904383,0.471812267259646,0.565715396070945,0.372891182234974,0.539352963633345,0.367523643694148,0.00541858110519453,0.0671247768478594
10660,1331.7174651537,0.0107416416797503,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.0100266369460956,0.0139210536067894,0.0115132448566736,0.597663232904383,0.471812267259646,0.565715396070945,0.372891182234974,0.539352963633345,0.367523643694148,0.00541858110519453,0.0671247768478594
10670,1333.23831526923,0.0109445767095289,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.0100266369460956,0.0139210536067894,0.011513172745288,0.593949765666302,0.467025711179247,0.56731744132596,0.373961640237165,0.543193525905666,0.367841758355867,0.00544545266353084,0.0666237707573585
10680,1333.33222419858,0.0109445767095289,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.0100266369460956,0.0139210536067894,0.011513172745288,0.595108192981735,0.4642828117911,0.563513198403284,0.373961640237165,0.543193525905666,0.368658909768599,0.00537892318599394,0.0666237707573585
10690,1331.22434564978,0.0109445767095289,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.0100266369460956,0.0139210536067894,0.011513172745288,0.593295176371683,0.470370518865271,0.568932007790234,0.374333825234536,0.543193525905666,0.368658909768599,0.00537892318599394,0.0668010866332892
10700,1332.10938084995,0.0109445767095289,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.00996607884486944,0.0139210536067894,0.011513172745288,0.593295176371683,0.470370518865271,0.568135644218987,0.373105310910338,0.542890284786256,0.368658909768599,0.00537892318599394,0.0668010866332892
10710,1332.38375208658,0.0109445767095289,0.0127570881452937,0.00951679406138998,0.0129071733256679,0.00996607884486944,0.0139210536067894,0.011513172745288,0.593295176371683,0.470370518865271,0.568135644218987,0.373105310910338,0.542890284786256,0.372821766601261,0.00535607261681986,0.067021263934579
10720,1334.22030109995,0.0109445767095289,0.0127512572779959,0.00947111220496349,0.0129071733256679,0.00996607884486944,0.0139210536067894,0.011513172745288,0.593379813292115,0.470370359053306,0.56685344945307,0.373408618217914,0.542890284786256,0.373991672583046,0.00535607261681986,0.067021263934579
10730,1329.41156571625,0.0109445767095289,0.0127512572779959,0.00946937602692997,0.013029439117589,0.00999612251500085,0.0138084212449687,0.011513172745288,0.593379813292115,0.473751106548202,0.566496728222233,0.373408618217914,0.542890284786256,0.373096516944622,0.00536705769630226,0.0676990720573578
10740,1334.15047974154,0.0109363243300103,0.0127629409302528,0.00946937602692997,0.012977676103212,0.00994867220225309,0.0139074699170746,0.0114138712552561,0.593379813292115,0.476322474417159,0.565495558722529,0.373408618217914,0.542890284786256,0.373096516944622,0.00538447731638739,0.0671705815222709
10750,1333.01465554398,0.0109363243300103,0.0127629409302528,0.00946937602692997,0.012903525035414,0.00994867220225309,0.0139074699170746,0.0114138712552561,0.593379813292115,0.476322474417159,0.565495558722529,0.372725236587453,0.542890284786256,0.370641287517238,0.00538447731638739,0.0684287065632909
10760,1331.99832644715,0.0109363243300103,0.0127629409302528,0.00946937602692997,0.0128575210411597,0.00994867220225309,0.0139074699170746,0.0114603195723973,0.593559669454039,0.476322474417159,0.565752036637768,0.372725236587453,0.54189898778365,0.370819032860862,0.00543129246948219,0.0684287065632909
10770,1332.620739715,0.0109363243300103,0.0127629409302528,0.00946937602692997,0.0128575210411597,0.00994867220225309,0.0139074699170746,0.0114603195723973,0.593559669454039,0.476322474417159,0.565752036637768,0.372725236587453,0.541746913062684,0.371248511254764,0.00546653164061449,0.0678748199357667
10780,1332.2646465284,0.0109051961799195,0.0127830980019524,0.00939963387338954,0.012866481160245,0.00988518471538467,0.013854195594452,0.0112817562148747,0.591671464430249,0.47252064548914,0.56852862164694,0.371152634438309,0.540477288331284,0.37333804131235,0.00555106987268696,0.0679954312054794
10790,1332.76865886521,0.0109051961799195,0.0127830980019524,0.00939963387338954,0.0128005511561302,0.00988518471538467,0.013854195594452,0.0112817562148747,0.591671464430249,0.47252064548914,0.56852862164694,0.371152634438309,0.540477288331284,0.37333804131235,0.00555106987268696,0.0679954312054794
10800,1332.3165991494,0.0109051961799195,0.0127830980019524,0.00939963387338954,0.0128005511561302,0.00988518471538467,0.013854195594452,0.0113990589305941,0.592606148494304,0.478647763713259,0.569232943567716,0.372667276961772,0.542537289989116,0.37333804131235,0.00550201521078124,0.0681503548718995
10810,1332.31822481062,0.011039929232214,0.0127830980019524,0.00937430685866371,0.0127610522808652,0.0099332562943025,0.013854195594452,0.0113990589305941,0.591439744153912,0.478758374230718,0.569232943567716,0.373139132960923,0.542537289989116,0.374058083531291,0.00544869923036407,0.0679274922204715
10820,1332.75822258233,0.0110010073870721,0.0127830980019524,0.00937430685866371,0.0127610522808652,0.0099332562943025,0.013854195594452,0.0113990589305941,0.591439744153912,0.478758374230718,0.569232943567716,0.373139132960923,0.543039791153026,0.371892179313129,0.00549605768255377,0.0681335258214501
10830,1330.34509923499,0.0110010073870721,0.0127830980019524,0.00937430685866371,0.0127610522808652,0.0099332562943025,0.013854195594452,0.0113990589305941,0.591439744153912,0.478758374230718,0.569232943567716,0.373139132960923,0.546858073350074,0.374169565636519,0.00549605768255377,0.0681335258214501
10840,1333.9221709181,0.0110010073870721,0.0127830980019524,0.00923628402861843,0.0127701003361627,0.0099332562943025,0.013854195594452,0.0113990589305941,0.591439744153912,0.480385623708084,0.564369663876749,0.374711478166721,0.544066559530006,0.374169565636519,0.00549605768255377,0.0681335258214501
10850,1337.54255904996,0.010962915293129,0.0128249444027462,0.00928732246367343,0.0128673869826911,0.0099332562943025,0.013854195594452,0.0113990589305941,0.591333341244078,0.482209213515749,0.561296897584761,0.373555053629957,0.544066559530006,0.374127283872445,0.00550408781903024,0.0681335258214501
10860,1338.23921752412,0.010962915293129,0.0128249444027462,0.00927047547313374,0.0128689035953899,0.0099332562943025,0.013854195594452,0.0113990589305941,0.591333341244078,0.482209213515749,0.562505462143388,0.370122082213453,0.544066559530006,0.374127283872445,0.00549488299305672,0.0681335258214501
10870,1335.00368641166,0.010962915293129,0.0128249444027462,0.00927047547313374,0.0129936015243189,0.00999835767638167,0.0140140548302309,0.0114458723574044,0.591333341244078,0.482209213515749,0.559211441156167,0.370774941114982,0.538104434262178,0.374127283872445,0.00549488299305672,0.0681335258214501
10880,1334.89045135369,0.0109488244312386,0.0128249444027462,0.00927047547313374,0.0129936015243189,0.00999835767638167,0.0140140548302309,0.0114458723574044,0.591333341244078,0.482209213515749,0.559211441156167,0.370774941114982,0.538104434262178,0.374127283872445,0.00549713576869885,0.0681335258214501
10890,1336.93877662924,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0128870073905929,0.00989352977553224,0.0139776916086284,0.0114519010901765,0.592259123637012,0.48479445395206,0.559211441156167,0.370774941114982,0.541031554984849,0.372505500399822,0.00549713576869885,0.0681335258214501
10900,1339.4952340967,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0128870073905929,0.00989352977553224,0.0139776916086284,0.0115126603316453,0.592735694702743,0.484456999192387,0.561631345165918,0.375116123321018,0.541031554984849,0.370201628225503,0.00538827109801919,0.0681335258214501
10910,1337.83278698256,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0128870073905929,0.00989352977553224,0.0139776916086284,0.0115126603316453,0.592735694702743,0.480694046440912,0.561631345165918,0.379904991213157,0.540667299610667,0.368207965220968,0.00538827109801919,0.0681335258214501
10920,1339.81202605301,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0128870073905929,0.00989352977553224,0.0139776916086284,0.0115126603316453,0.592050335777588,0.483362836710532,0.563353923293562,0.375483300566028,0.541400350006502,0.369136657320076,0.00540795121560982,0.0681335258214501
10930,1339.81352779921,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0128870073905929,0.00989352977553224,0.0139776916086284,0.0115157870531336,0.592050335777588,0.483362836710532,0.563353923293562,0.375483300566028,0.541400350006502,0.369136657320076,0.00540795121560982,0.0681335258214501
10940,1338.62011945675,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0129727583885603,0.009843230968159,0.0139776916086284,0.0115157870531336,0.592050335777588,0.483362836710532,0.563353923293562,0.375483300566028,0.53787624654513,0.367261161441526,0.00540795121560982,0.0681335258214501
10950,1335.49750637598,0.0109345626133329,0.0128249444027462,0.00927047547313374,0.0129727583885603,0.009843230968159,0.0139776916086284,0.0115157870531336,0.592050335777588,0.483362836710532,0.567857989112964,0.37706201819961,0.538042711802753,0.369076468480612,0.00540795121560982,0.0681335258214501
10960,1334.397973002,0.0110118881136298,0.0127749706766954,0.00927047547313374,0.0129727583885603,0.009843230968159,0.0139776916086284,0.0115157870531336,0.592050335777588,0.481177012991138,0.567794332568089,0.378290036933456,0.543028636088278,0.369076468480612,0.00540795121560982,0.0681335258214501
10970,1337.48137999276,0.0110118881136298,0.0127749706766954,0.00927047547313374,0.0129727583885603,0.009843230968159,0.0138329204509348,0.0115872755667328,0.592050335777588,0.479866560965573,0.559504442573186,0.375762722730324,0.543028636088278,0.370188741787645,0.00543174948945991,0.0681335258214501
10980,1336.55104404164,0.0110676102228837,0.0127640707402968,0.00932161907066751,0.0129727583885603,0.009843230968159,0.0138452545231656,0.0115872755667328,0.59162230395932,0.483434301934303,0.557884059990297,0.376799746400386,0.543028636088278,0.370132630502838,0.00541178985252411,0.0685075151863809
